ward,ward_jp,floor_area_sqm,num_rooms,building_age_years,floor_number,total_floors,distance_to_station_min,building_type,direction,has_parking,has_balcony,has_security,is_corner_unit,transaction_year,transaction_month,price_man_yen,price_per_sqm,area_per_room,relative_floor,station_category,age_category,amenity_score
chuo,中央区,67.7,3,41.8,8,13,3.7,아파트,남서,0,0,1,1,2025,7,8430,124.51994091580502,22.566666666666666,0.6153846153846154,도보권,노후,3
chuo,中央区,98.1,4,12.9,5,8,1.0,빌라,남서,0,1,0,0,2025,7,17960,183.0784913353721,24.525,0.625,역세권,준신축,1
shinjuku,新宿区,82.2,3,6.6,13,16,3.0,빌라,북서,0,1,0,0,2025,2,10410,126.64233576642336,27.400000000000002,0.8125,역세권,준신축,1
setagaya,世田谷区,76.3,4,3.0,4,12,4.1,아파트,서,0,0,1,0,2022,4,9420,123.46002621231979,19.075,0.3333333333333333,도보권,신축,2
taito,台東区,65.8,2,6.6,4,9,10.3,맨션,북서,1,0,1,0,2023,9,8380,127.35562310030396,32.9,0.4444444444444444,버스권,준신축,4
chiyoda,千代田区,39.7,1,16.2,1,6,12.1,타워맨션,남서,0,1,1,1,2021,12,8770,220.90680100755665,39.7,0.16666666666666666,버스권,중고,4
itabashi,板橋区,77.3,4,19.8,7,17,1.1,타워맨션,서,0,1,1,0,2021,12,6690,86.54592496765848,19.325,0.4117647058823529,역세권,중고,3
taito,台東区,50.9,2,1.0,14,19,4.7,아파트,남서,0,0,1,0,2024,4,6110,120.03929273084479,25.45,0.7368421052631579,도보권,신축,2
katsushika,葛飾区,85.8,4,1.3,11,18,14.3,맨션,남동,0,1,0,0,2022,11,5460,63.63636363636364,21.45,0.6111111111111112,버스권,신축,1
shinagawa,品川区,45.1,2,3.6,1,14,1.4,맨션,남,0,1,1,0,2025,11,9130,202.4390243902439,22.55,0.07142857142857142,역세권,신축,3
koto,江東区,63.2,3,8.6,5,17,2.9,타워맨션,동,1,1,1,1,2022,7,10060,159.1772151898734,21.066666666666666,0.29411764705882354,역세권,준신축,6
chuo,中央区,33.1,2,16.1,9,10,24.9,아파트,남동,0,1,1,0,2022,10,4920,148.6404833836858,16.55,0.9,원거리,중고,3
suginami,杉並区,92.8,4,21.5,5,5,22.4,맨션,남,1,1,1,0,2025,9,9840,106.0344827586207,23.2,1.0,원거리,중고,5
taito,台東区,43.4,2,0.3,14,16,5.9,아파트,서,0,1,1,0,2022,7,5370,123.73271889400922,21.7,0.875,도보권,신축,3
shibuya,渋谷区,78.3,4,0.9,3,11,3.8,타워맨션,동,0,1,0,0,2022,4,20290,259.1315453384419,19.575,0.2727272727272727,도보권,신축,1
shinagawa,品川区,89.1,3,1.2,4,13,1.4,아파트,남,0,0,1,0,2023,11,16180,181.59371492704827,29.7,0.3076923076923077,역세권,신축,2
taito,台東区,107.2,5,27.5,7,13,13.1,맨션,남,0,0,0,0,2024,6,8560,79.85074626865672,21.44,0.5384615384615384,버스권,중고,0
shinagawa,品川区,20.0,1,28.6,9,15,4.7,아파트,남,1,1,0,1,2025,3,2890,144.5,20.0,0.6,도보권,중고,4
minato,港区,66.9,2,12.2,8,8,25.6,맨션,남서,0,1,1,0,2023,4,11400,170.40358744394618,33.45,1.0,원거리,준신축,3
minato,港区,72.9,5,3.6,9,13,5.7,아파트,남,0,1,0,0,2025,7,22670,310.9739368998628,14.580000000000002,0.6923076923076923,도보권,신축,1
chuo,中央区,20.0,1,10.1,1,16,18.0,아파트,동,0,1,1,0,2024,7,3110,155.5,20.0,0.0625,원거리,준신축,3
nerima,練馬区,120.5,6,6.9,2,4,5.8,맨션,서,0,0,1,0,2023,9,10750,89.2116182572614,20.083333333333332,0.5,도보권,준신축,2
toshima,豊島区,56.6,3,17.8,13,13,3.2,아파트,서,0,1,0,0,2024,9,6220,109.89399293286219,18.866666666666667,1.0,도보권,중고,1
meguro,目黒区,50.4,2,1.1,11,15,12.5,맨션,북동,0,1,0,0,2023,9,8910,176.78571428571428,25.2,0.7333333333333333,버스권,신축,1
shibuya,渋谷区,50.1,2,19.3,3,3,11.4,아파트,북동,0,0,1,1,2024,12,6250,124.750499001996,25.05,1.0,버스권,중고,3
taito,台東区,33.0,1,5.5,8,15,1.0,아파트,남서,0,1,1,1,2022,8,4300,130.3030303030303,33.0,0.5333333333333333,역세권,준신축,4
katsushika,葛飾区,38.6,2,33.2,2,14,4.6,타워맨션,동,0,0,1,0,2024,9,1820,47.15025906735751,19.3,0.14285714285714285,도보권,노후,2
chuo,中央区,85.0,3,1.1,3,13,13.1,빌라,서,1,1,0,1,2022,9,14850,174.7058823529412,28.333333333333332,0.23076923076923078,버스권,신축,4
nakano,中野区,45.1,2,29.7,10,12,1.0,타워맨션,남동,0,1,0,0,2021,3,5360,118.8470066518847,22.55,0.8333333333333334,역세권,중고,1
chuo,中央区,75.8,3,13.5,14,17,7.0,아파트,동,1,1,0,0,2023,10,13920,183.6411609498681,25.266666666666666,0.8235294117647058,도보권,준신축,3
meguro,目黒区,72.6,2,60.0,2,12,5.7,아파트,남동,0,0,0,0,2023,4,6880,94.76584022038568,36.3,0.16666666666666666,도보권,노후,0
ota,大田区,37.9,2,4.7,4,17,4.9,타워맨션,남서,1,1,1,0,2024,5,5030,132.71767810026387,18.95,0.23529411764705882,도보권,신축,5
chuo,中央区,70.6,2,55.1,14,17,4.4,맨션,남,1,1,0,0,2022,4,10050,142.35127478753543,35.3,0.8235294117647058,도보권,노후,3
meguro,目黒区,63.2,3,14.8,11,14,6.9,아파트,남,0,0,1,0,2025,9,11240,177.84810126582278,21.066666666666666,0.7857142857142857,도보권,준신축,2
shinagawa,品川区,41.9,1,8.7,1,11,21.6,타워맨션,남,0,1,1,0,2023,6,5660,135.0835322195704,41.9,0.09090909090909091,원거리,준신축,3
meguro,目黒区,80.1,4,7.5,9,17,1.7,빌라,북서,0,1,1,0,2023,5,12970,161.92259675405745,20.025,0.5294117647058824,역세권,준신축,3
setagaya,世田谷区,28.7,2,60.0,12,17,13.2,맨션,남서,0,0,0,1,2022,10,2340,81.53310104529616,14.35,0.7058823529411765,버스권,노후,1
itabashi,板橋区,56.2,2,6.0,8,11,7.5,타워맨션,동,1,0,1,1,2021,9,6360,113.16725978647686,28.1,0.7272727272727273,버스권,준신축,5
kita,北区,41.2,1,12.4,2,3,11.9,아파트,남동,1,1,0,0,2024,12,3060,74.27184466019418,41.2,0.6666666666666666,버스권,준신축,3
nakano,中野区,84.6,5,18.2,4,14,12.0,아파트,동,0,1,0,0,2023,7,7020,82.97872340425532,16.919999999999998,0.2857142857142857,버스권,중고,1
toshima,豊島区,33.7,1,18.4,7,11,15.7,빌라,남,0,0,1,0,2022,8,2390,70.91988130563797,33.7,0.6363636363636364,원거리,중고,2
koto,江東区,73.6,3,9.1,5,8,19.7,아파트,남동,0,1,0,0,2021,5,5300,72.01086956521739,24.53333333333333,0.625,원거리,준신축,1
kita,北区,68.8,2,10.3,8,14,1.0,맨션,동,0,1,1,0,2023,10,5650,82.12209302325581,34.4,0.5714285714285714,역세권,준신축,3
taito,台東区,87.5,5,10.9,3,18,10.8,빌라,남,1,1,0,0,2021,9,7740,88.45714285714286,17.5,0.16666666666666666,버스권,준신축,3
itabashi,板橋区,20.0,1,16.8,3,9,1.0,빌라,동,0,0,1,0,2025,1,1310,65.5,20.0,0.3333333333333333,역세권,중고,2
bunkyo,文京区,20.0,1,0.1,13,16,2.3,맨션,남,0,1,1,0,2023,7,3650,182.5,20.0,0.8125,역세권,신축,3
bunkyo,文京区,61.4,2,4.7,13,15,6.8,맨션,서,0,0,1,0,2023,2,9940,161.88925081433226,30.7,0.8666666666666667,도보권,신축,2
setagaya,世田谷区,49.6,1,41.8,5,8,1.0,아파트,동,0,1,0,0,2023,9,3240,65.3225806451613,49.6,0.625,역세권,노후,1
minato,港区,43.0,1,5.4,9,12,2.2,아파트,남동,0,1,0,0,2021,1,11680,271.6279069767442,43.0,0.75,역세권,준신축,1
itabashi,板橋区,79.9,3,4.6,6,7,9.3,아파트,남서,0,0,1,0,2021,2,5060,63.32916145181476,26.633333333333336,0.8571428571428571,버스권,신축,2
shinjuku,新宿区,69.4,4,23.2,14,14,2.4,맨션,남,1,1,0,0,2023,12,12130,174.78386167146974,17.35,1.0,역세권,중고,3
arakawa,荒川区,103.2,5,3.4,6,7,30.0,아파트,서,0,1,1,0,2023,5,6920,67.05426356589147,20.64,0.8571428571428571,원거리,신축,3
bunkyo,文京区,77.8,2,5.0,9,17,4.3,맨션,남서,0,1,0,0,2024,10,11330,145.6298200514139,38.9,0.5294117647058824,도보권,신축,1
ota,大田区,36.4,2,13.9,2,4,24.7,빌라,남동,0,1,0,0,2023,2,2060,56.5934065934066,18.2,0.5,원거리,준신축,1
minato,港区,41.1,1,2.5,13,15,9.6,빌라,남동,0,1,0,0,2025,9,8190,199.27007299270073,41.1,0.8666666666666667,버스권,신축,1
sumida,墨田区,106.4,5,5.8,13,14,2.7,맨션,북동,1,1,1,0,2023,8,15500,145.6766917293233,21.28,0.9285714285714286,역세권,준신축,5
katsushika,葛飾区,70.5,3,28.3,2,15,2.8,맨션,북,0,1,0,1,2021,7,2530,35.88652482269504,23.5,0.13333333333333333,역세권,중고,2
arakawa,荒川区,116.1,5,31.7,2,12,6.7,빌라,남서,0,1,1,0,2021,3,5110,44.01378122308355,23.22,0.16666666666666666,도보권,노후,3
ota,大田区,78.8,3,1.2,14,19,1.0,아파트,남,0,1,1,0,2021,10,8550,108.502538071066,26.266666666666666,0.7368421052631579,역세권,신축,3
meguro,目黒区,24.1,1,12.3,14,18,13.9,아파트,남,0,1,1,0,2023,8,4290,178.0082987551867,24.1,0.7777777777777778,버스권,준신축,3
nerima,練馬区,53.5,3,14.1,8,14,14.2,맨션,서,0,1,1,1,2021,11,4170,77.94392523364486,17.833333333333332,0.5714285714285714,버스권,준신축,4
chiyoda,千代田区,67.8,3,20.1,10,19,10.9,빌라,남동,1,1,0,0,2022,8,10090,148.82005899705015,22.599999999999998,0.5263157894736842,버스권,중고,3
taito,台東区,92.1,5,28.3,9,11,23.7,아파트,남,1,1,1,0,2021,4,6270,68.07817589576548,18.419999999999998,0.8181818181818182,원거리,중고,5
shinagawa,品川区,43.7,2,4.3,1,2,1.8,아파트,남,0,1,1,1,2024,4,8200,187.64302059496566,21.85,0.5,역세권,신축,4
chuo,中央区,81.5,4,29.7,9,14,8.9,아파트,남서,1,1,0,0,2022,11,11850,145.39877300613497,20.375,0.6428571428571429,버스권,중고,3
taito,台東区,63.7,3,6.4,9,13,6.1,타워맨션,남동,1,0,0,0,2023,1,10430,163.73626373626374,21.233333333333334,0.6923076923076923,도보권,준신축,2
chiyoda,千代田区,53.7,3,31.9,13,13,11.5,타워맨션,북서,0,1,1,0,2024,6,10250,190.87523277467412,17.900000000000002,1.0,버스권,노후,3
edogawa,江戸川区,20.0,1,26.9,7,13,6.6,아파트,남,0,0,0,0,2025,8,990,49.5,20.0,0.5384615384615384,도보권,중고,0
ota,大田区,62.7,2,13.0,2,9,1.0,아파트,동,0,0,1,0,2024,10,4870,77.67145135566187,31.35,0.2222222222222222,역세권,준신축,2
shinjuku,新宿区,84.1,3,9.9,1,13,3.9,아파트,남,0,0,1,0,2022,5,12170,144.70868014268729,28.03333333333333,0.07692307692307693,도보권,준신축,2
setagaya,世田谷区,97.0,4,10.6,1,9,5.0,빌라,북동,1,1,0,0,2025,1,11230,115.77319587628865,24.25,0.1111111111111111,도보권,준신축,3
toshima,豊島区,40.0,1,4.9,1,15,11.0,빌라,북동,1,0,1,0,2021,1,3560,89.0,40.0,0.06666666666666667,버스권,신축,4
setagaya,世田谷区,26.8,2,34.7,7,17,2.5,아파트,남동,1,0,0,0,2023,7,2510,93.65671641791045,13.4,0.4117647058823529,역세권,노후,2
nerima,練馬区,53.3,2,2.2,13,14,10.2,맨션,북서,1,1,1,0,2021,4,4900,91.93245778611633,26.65,0.9285714285714286,버스권,신축,5
chuo,中央区,47.9,1,5.8,8,9,1.7,맨션,서,0,0,1,1,2024,12,13330,278.2881002087683,47.9,0.8888888888888888,역세권,준신축,3
bunkyo,文京区,71.3,3,3.0,8,15,4.1,아파트,남동,1,0,0,1,2021,6,11310,158.62552594670407,23.766666666666666,0.5333333333333333,도보권,신축,3
edogawa,江戸川区,43.8,1,36.3,11,12,8.7,빌라,서,0,0,1,0,2022,9,1400,31.963470319634705,43.8,0.9166666666666666,버스권,노후,2
taito,台東区,33.2,1,60.0,14,18,1.2,맨션,남,0,1,1,0,2025,7,2380,71.6867469879518,33.2,0.7777777777777778,역세권,노후,3
shinagawa,品川区,76.8,4,0.3,4,10,15.9,타워맨션,남서,0,1,1,0,2021,9,13330,173.56770833333334,19.2,0.4,원거리,신축,3
minato,港区,42.4,1,3.6,3,17,4.8,타워맨션,남동,0,1,0,0,2024,7,15830,373.3490566037736,42.4,0.17647058823529413,도보권,신축,1
nakano,中野区,80.4,3,7.1,4,8,16.0,맨션,남,0,1,0,0,2023,2,8320,103.48258706467661,26.8,0.5,원거리,준신축,1
chuo,中央区,79.2,3,0.6,2,18,3.4,아파트,동,0,1,1,0,2024,12,17400,219.6969696969697,26.400000000000002,0.1111111111111111,도보권,신축,3
bunkyo,文京区,96.5,4,3.4,11,19,3.1,맨션,동,0,0,1,0,2023,6,17370,180.0,24.125,0.5789473684210527,도보권,신축,2
setagaya,世田谷区,40.6,1,25.5,3,16,23.6,아파트,남서,1,0,1,0,2023,8,3480,85.71428571428571,40.6,0.1875,원거리,중고,4
koto,江東区,20.0,1,1.2,3,10,3.2,맨션,남,1,1,0,1,2022,7,2420,121.0,20.0,0.3,도보권,신축,4
edogawa,江戸川区,74.5,4,9.7,3,10,28.6,맨션,남,1,1,1,0,2024,2,4440,59.59731543624161,18.625,0.3,원거리,준신축,5
minato,港区,78.5,3,20.0,3,8,1.2,맨션,동,0,1,0,0,2022,3,17710,225.60509554140128,26.166666666666668,0.375,역세권,중고,1
suginami,杉並区,33.0,1,0.3,4,4,13.3,아파트,북서,0,1,1,0,2023,10,3760,113.93939393939394,33.0,1.0,버스권,신축,3
meguro,目黒区,30.6,1,21.9,6,14,11.3,맨션,동,0,1,0,0,2023,10,4110,134.31372549019608,30.6,0.42857142857142855,버스권,중고,1
nakano,中野区,31.5,2,18.4,13,17,12.6,아파트,동,1,1,1,1,2023,7,3710,117.77777777777777,15.75,0.7647058823529411,버스권,중고,6
kita,北区,95.2,4,22.8,7,13,13.8,빌라,남,0,0,0,1,2023,10,6470,67.96218487394958,23.8,0.5384615384615384,버스권,중고,1
ota,大田区,42.5,2,5.6,5,5,1.7,빌라,북,0,1,0,1,2022,6,3300,77.6470588235294,21.25,1.0,역세권,준신축,2
chuo,中央区,81.3,3,2.8,9,13,1.0,맨션,서,0,1,0,0,2023,4,18960,233.21033210332104,27.099999999999998,0.6923076923076923,역세권,신축,1
minato,港区,60.5,2,32.2,13,14,3.5,타워맨션,남,1,1,0,1,2024,3,16610,274.54545454545456,30.25,0.9285714285714286,도보권,노후,4
koto,江東区,32.4,1,18.4,7,10,10.5,아파트,남서,0,1,1,0,2021,1,2730,84.25925925925927,32.4,0.7,버스권,중고,3
meguro,目黒区,48.6,2,39.0,6,13,10.6,맨션,남,1,1,0,1,2021,8,5460,112.34567901234567,24.3,0.46153846153846156,버스권,노후,4
chiyoda,千代田区,59.1,2,8.7,4,8,5.4,타워맨션,남,0,1,0,1,2025,3,18060,305.5837563451777,29.55,0.5,도보권,준신축,2
chuo,中央区,63.8,3,4.3,6,8,7.5,타워맨션,남,0,0,0,1,2023,3,17030,266.9278996865204,21.266666666666666,0.75,버스권,신축,1
shinagawa,品川区,31.1,1,60.0,7,18,6.3,맨션,남서,1,1,1,0,2022,8,3180,102.2508038585209,31.1,0.3888888888888889,도보권,노후,5
minato,港区,47.7,3,4.5,9,16,1.0,아파트,남,0,1,1,0,2021,8,14750,309.2243186582809,15.9,0.5625,역세권,신축,3
shinjuku,新宿区,87.4,3,3.1,1,4,15.9,아파트,북동,1,1,0,0,2024,11,9880,113.04347826086956,29.133333333333336,0.25,원거리,신축,3
shibuya,渋谷区,57.4,3,3.5,11,14,15.4,맨션,남동,0,0,1,0,2021,8,9780,170.38327526132406,19.133333333333333,0.7857142857142857,원거리,신축,2
nakano,中野区,47.2,1,28.8,6,8,5.0,빌라,동,0,1,0,0,2024,3,3390,71.82203389830508,47.2,0.75,도보권,중고,1
ota,大田区,88.1,5,2.8,6,11,1.0,아파트,남,0,1,0,0,2021,7,8000,90.80590238365494,17.619999999999997,0.5454545454545454,역세권,신축,1
chiyoda,千代田区,40.6,2,2.2,9,17,2.8,아파트,서,0,1,0,0,2025,5,9660,237.9310344827586,20.3,0.5294117647058824,역세권,신축,1
bunkyo,文京区,92.1,3,10.9,11,11,12.5,맨션,남서,1,1,0,0,2024,1,13230,143.6482084690554,30.7,1.0,버스권,준신축,3
chuo,中央区,84.6,3,20.5,5,9,2.7,아파트,남서,1,1,1,1,2021,7,15540,183.68794326241135,28.2,0.5555555555555556,역세권,중고,6
chiyoda,千代田区,41.3,1,43.0,4,8,5.2,맨션,남동,0,1,1,0,2025,11,6650,161.0169491525424,41.3,0.5,도보권,노후,3
chuo,中央区,49.4,2,40.2,8,16,12.6,빌라,남동,1,0,0,0,2023,2,5100,103.23886639676114,24.7,0.5,버스권,노후,2
bunkyo,文京区,50.3,1,3.6,13,18,2.4,맨션,남,0,1,1,0,2024,4,9530,189.46322067594434,50.3,0.7222222222222222,역세권,신축,3
setagaya,世田谷区,62.5,2,33.1,3,8,1.0,타워맨션,동,0,1,0,0,2023,12,6550,104.8,31.25,0.375,역세권,노후,1
edogawa,江戸川区,70.5,3,22.3,13,17,4.2,아파트,남동,1,1,0,0,2025,11,4310,61.13475177304964,23.5,0.7647058823529411,도보권,중고,3
meguro,目黒区,41.5,1,17.1,13,17,4.6,맨션,서,0,1,1,1,2025,9,7920,190.84337349397592,41.5,0.7647058823529411,도보권,중고,4
setagaya,世田谷区,49.2,2,1.8,6,7,4.4,빌라,남,0,0,0,1,2025,11,6190,125.8130081300813,24.6,0.8571428571428571,도보권,신축,1
suginami,杉並区,60.8,1,22.3,1,9,2.1,맨션,동,0,1,1,1,2021,5,6760,111.1842105263158,60.8,0.1111111111111111,역세권,중고,4
ota,大田区,72.1,4,21.5,1,19,2.6,맨션,남동,1,1,0,1,2024,6,6860,95.14563106796118,18.025,0.05263157894736842,역세권,중고,4
edogawa,江戸川区,55.4,2,5.6,1,13,15.8,아파트,동,0,1,0,0,2021,1,2820,50.90252707581227,27.7,0.07692307692307693,원거리,준신축,1
shinjuku,新宿区,99.7,5,21.2,4,13,1.0,아파트,북,0,1,0,0,2024,7,13730,137.71313941825477,19.94,0.3076923076923077,역세권,중고,1
chuo,中央区,56.5,3,16.6,13,13,7.0,아파트,남,1,0,1,0,2022,3,11060,195.75221238938053,18.833333333333332,1.0,도보권,중고,4
chuo,中央区,38.5,2,5.7,13,15,7.2,빌라,동,1,1,0,1,2023,5,7650,198.7012987012987,19.25,0.8666666666666667,버스권,준신축,4
adachi,足立区,32.0,1,5.5,5,8,21.4,아파트,서,1,0,0,0,2023,1,1460,45.625,32.0,0.625,원거리,준신축,2
taito,台東区,93.1,4,9.0,3,8,3.2,빌라,남동,1,1,0,0,2023,9,10450,112.24489795918367,23.275,0.375,도보권,준신축,3
kita,北区,73.1,3,0.3,9,16,4.5,타워맨션,남동,0,1,1,1,2021,6,8230,112.58549931600548,24.366666666666664,0.5625,도보권,신축,4
sumida,墨田区,74.9,4,11.5,12,15,10.9,맨션,남,0,1,1,0,2022,1,6460,86.24833110814419,18.725,0.8,버스권,준신축,3
minato,港区,128.2,6,11.4,10,17,10.6,맨션,남,1,0,0,0,2022,5,28830,224.8829953198128,21.366666666666664,0.5882352941176471,버스권,준신축,2
bunkyo,文京区,101.9,4,21.7,11,13,11.0,타워맨션,북동,0,1,0,1,2024,3,12480,122.47301275760549,25.475,0.8461538461538461,버스권,중고,2
koto,江東区,54.6,3,15.6,6,7,5.5,아파트,남서,0,0,1,0,2021,8,4890,89.56043956043956,18.2,0.8571428571428571,도보권,중고,2
sumida,墨田区,95.8,5,6.9,4,14,14.2,타워맨션,남동,1,0,0,0,2022,11,11560,120.66805845511483,19.16,0.2857142857142857,버스권,준신축,2
ota,大田区,77.0,3,1.0,13,18,2.0,아파트,남,0,0,0,0,2024,3,7480,97.14285714285714,25.666666666666668,0.7222222222222222,역세권,신축,0
sumida,墨田区,51.8,3,5.1,6,10,9.7,아파트,남동,0,1,0,0,2023,4,4770,92.08494208494209,17.266666666666666,0.6,버스권,준신축,1
shibuya,渋谷区,20.0,1,44.2,5,13,19.0,맨션,남동,0,1,1,0,2022,9,1560,78.0,20.0,0.38461538461538464,원거리,노후,3
koto,江東区,102.2,4,5.4,14,15,4.3,맨션,북서,1,1,1,0,2025,1,13580,132.87671232876713,25.55,0.9333333333333333,도보권,준신축,5
kita,北区,99.6,4,3.0,11,16,1.6,빌라,남동,0,1,0,0,2023,11,8580,86.14457831325302,24.9,0.6875,역세권,신축,1
shibuya,渋谷区,20.0,1,9.9,11,12,6.0,아파트,서,1,1,0,0,2024,1,4060,203.0,20.0,0.9166666666666666,도보권,준신축,3
shibuya,渋谷区,58.8,2,13.3,14,16,1.9,맨션,서,0,1,0,0,2022,10,12470,212.0748299319728,29.4,0.875,역세권,준신축,1
arakawa,荒川区,84.4,4,0.2,11,19,1.0,빌라,남,0,1,1,0,2024,11,7930,93.95734597156398,21.1,0.5789473684210527,역세권,신축,3
kita,北区,20.0,1,6.0,11,18,6.6,맨션,남동,0,1,1,1,2023,10,2370,118.5,20.0,0.6111111111111112,도보권,준신축,4
sumida,墨田区,87.3,4,22.3,7,10,8.0,빌라,남,1,1,0,0,2021,6,5960,68.27033218785796,21.825,0.7,버스권,중고,3
shibuya,渋谷区,30.3,1,3.3,11,15,13.0,맨션,남서,1,1,1,0,2021,2,6980,230.36303630363037,30.3,0.7333333333333333,버스권,신축,5
taito,台東区,74.8,4,9.5,3,10,1.1,타워맨션,북서,1,0,1,0,2025,11,11950,159.75935828877007,18.7,0.3,역세권,준신축,4
nakano,中野区,68.1,3,2.2,5,12,30.0,아파트,남서,0,1,1,0,2024,8,6580,96.62261380323055,22.7,0.4166666666666667,원거리,신축,3
katsushika,葛飾区,65.1,3,17.3,10,15,15.3,아파트,남동,0,0,1,0,2023,7,3190,49.0015360983103,21.7,0.6666666666666666,원거리,중고,2
nakano,中野区,104.7,4,47.5,13,18,8.4,맨션,남서,1,1,1,1,2023,1,8300,79.2741165234002,26.175,0.7222222222222222,버스권,노후,6
kita,北区,87.2,4,5.5,4,8,1.0,아파트,남동,0,0,0,1,2023,4,7430,85.20642201834862,21.8,0.5,역세권,준신축,1
chiyoda,千代田区,115.1,5,9.6,11,15,3.0,맨션,남서,0,1,0,0,2021,10,24310,211.20764552562989,23.02,0.7333333333333333,역세권,준신축,1
edogawa,江戸川区,76.0,3,16.7,14,17,15.8,맨션,남서,0,1,0,0,2022,10,3550,46.71052631578947,25.333333333333332,0.8235294117647058,원거리,중고,1
minato,港区,59.8,2,12.3,12,14,14.3,빌라,서,0,1,0,0,2022,10,9780,163.54515050167225,29.9,0.8571428571428571,버스권,준신축,1
koto,江東区,80.6,4,9.4,10,12,4.8,아파트,남,1,1,1,1,2025,11,11320,140.4466501240695,20.15,0.8333333333333334,도보권,준신축,6
kita,北区,64.0,4,0.3,9,11,1.0,맨션,남동,0,0,1,0,2025,11,6730,105.15625,16.0,0.8181818181818182,역세권,신축,2
bunkyo,文京区,79.2,3,10.8,14,16,2.0,타워맨션,북,0,1,1,0,2024,10,16080,203.03030303030303,26.400000000000002,0.875,역세권,준신축,3
adachi,足立区,79.0,4,38.2,14,17,21.5,아파트,북동,1,0,0,1,2024,12,2670,33.79746835443038,19.75,0.8235294117647058,원거리,노후,3
nerima,練馬区,39.8,2,0.0,9,11,1.7,타워맨션,남서,0,0,1,0,2023,5,4960,124.62311557788945,19.9,0.8181818181818182,역세권,,2
setagaya,世田谷区,92.8,4,6.2,8,9,13.3,타워맨션,남,0,1,1,0,2025,2,16640,179.31034482758622,23.2,0.8888888888888888,버스권,준신축,3
nakano,中野区,101.7,5,11.5,9,16,6.4,아파트,서,1,1,0,0,2024,8,10920,107.37463126843657,20.34,0.5625,도보권,준신축,3
meguro,目黒区,40.7,1,3.8,10,16,1.1,아파트,남서,0,0,1,0,2022,10,7400,181.8181818181818,40.7,0.625,역세권,신축,2
shinagawa,品川区,96.6,5,2.0,5,19,17.5,맨션,서,1,1,0,1,2022,12,11300,116.97722567287785,19.32,0.2631578947368421,원거리,신축,4
suginami,杉並区,109.4,4,3.6,13,13,1.4,타워맨션,북동,1,0,0,0,2022,3,19390,177.23948811700183,27.35,1.0,역세권,신축,2
chiyoda,千代田区,67.4,3,16.0,12,19,7.5,아파트,남동,1,0,1,0,2024,1,12390,183.82789317507417,22.46666666666667,0.631578947368421,버스권,중고,4
shibuya,渋谷区,69.1,2,11.7,10,10,3.8,빌라,남,0,1,0,0,2022,1,11560,167.29377713458757,34.55,1.0,도보권,준신축,1
shibuya,渋谷区,65.6,2,0.9,5,8,1.0,아파트,남동,0,0,0,0,2021,1,13540,206.40243902439028,32.8,0.625,역세권,신축,0
minato,港区,34.6,2,3.8,1,4,3.4,빌라,남서,0,1,1,0,2022,12,8250,238.4393063583815,17.3,0.25,도보권,신축,3
